created_at;lang;screen_name;location;full_text;urls;tags;mentions;retweet_count;favorite_count;parsed_text;emoji;english;clean
2019-05-27 13:24:15;und;DNEVNIKhr;Republic of Croatia;Još će jedan istarski župan spakirati kofere za Bruxelles. #dnevnikhr @novahr https://t.co/DJaKqEMPPG;http://bit.ly/jakovcic_flego_bruxelles;dnevnikhr;novahr;0;0;Još će jedan istarski župan spakirati kofere za Bruxelles.;;Another Istrian prefect to pack in Brussels.;another istrian prefect pack brussels
2019-05-27 13:00:00;und;vijestihr;Zagreb, Croatia;"Zašto Jerković sa skoro 40 puta manje glasova od Petir ide u Parlament i evo koliko je HDZ-u falilo za 5. mandat
https://t.co/NMqoGcBzOC https://t.co/WekzZMlzOH";https://twitter.com/i/web/status/1132994863819943936;;;1;1;Zašto Jerković sa skoro 40 puta manje glasova od Petir ide u Parlament i evo koliko je HDZ-u falilo za 5. mandat;;Why she is almost 40 times fewer votes than Petir goes to Parliament and that's how the OFFICERS in not enough for 5. the mandate;almost times fewer votes petir goes parliament thats officers enough mandate
2019-05-27 12:30:00;und;vijestihr;Zagreb, Croatia;"Kujundžić o izbornom neuspjehu: 'HDZ je dobio upozorenje. Neke stvari ćemo morati bolje prilagoditi'
https://t.co/tqmVhQnItZ https://t.co/6bHxl8YCvG";https://twitter.com/i/web/status/1132987314005692421;;;0;0;Kujundžić o izbornom neuspjehu: 'HDZ je dobio upozorenje. Neke stvari ćemo morati bolje prilagoditi';;Confirmed the election about the failure: 'OFFICERS have warned. Some things we need to better adapt';confirmed election failure officers warned things need better adapt
2019-05-27 11:57:03;und;lokalnahrvatska;Croatia;#Hrvatskazajednicažupanija : Izbori članova u Europski parlament iz Republike Hrvatske ... https://t.co/0zCDk4cGM2 #vijesti #hrvatska #croatian https://t.co/98vmywuFNS;https://lokalnahrvatska.hr/hr/edbw4Ctu, https://twitter.com/i/web/status/1132979023162871808;Hrvatskazajednicažupanija;;0;0;: Izbori članova u Europski parlament iz Republike Hrvatske ...;;: Election of members to the European Parliament from the Republic of ...;election members european parliament republic
2019-05-27 11:30:19;und;vijestihr;Zagreb, Croatia;"Kolakušić: 'U Bruxellesu ću biti dva zasjedanja, a onda ću postati predsjednik'
https://t.co/uWynO75rY7 https://t.co/5SzT4tjOPS";https://bit.ly/2JHuwy5;;;0;1;Kolakušić: 'U Bruxellesu ću biti dva zasjedanja, a onda ću postati predsjednik';;"Kolakušić: ""In Brussels I will be two sessions, and then I will become President'";kolakušić brussels two sessions become president
2019-05-27 11:27:32;und;DNEVNIKhr;Republic of Croatia;"Politički analitičar Žarko Puhovski analizirao je #izboriEU2019 za @DNEVNIKhr. #dnevnikhr @novahr 

https://t.co/xSy2W7bY7b";https://dnevnik.hr/vijesti/izbori-za-europski-parlament-2019/zarko-puhovski-bernardic-je-zacementiran-i-to-zauvijek-kolakusicev-nebulozni-populizam-ocito-prolazi-a-hdz-se-kockao-i-izgubio---562421.html;izboriEU2019, dnevnikhr;DNEVNIKhr, novahr;0;0;Politički analitičar Žarko Puhovski analizirao je za .;;Political analyst Anatoly Puhovski dismantled for .;political analyst anatoly puhovski dismantled
2019-05-27 11:15:59;und;DNEVNIKhr;Republic of Croatia;"Mislav Kolakušić pred novinarima: ""Bit ću zastupnik u Europskom parlamentu, predsjednik Republike, premijer i ministar pravosuđa!"" #dnevnikhr

Više na--&gt; https://t.co/gYOf3GsTjA";https://twitter.com/i/web/status/1132968690146787328;;;0;4;"Mislav Kolakušić pred novinarima: ""Bit ću zastupnik u Europskom parlamentu, predsjednik Republike, premijer i ministar pravosuđa!"" Više na--&gt;";;"Mislav Kolakušić to reporters: ""I will speak in the European Parliament, the President of the Republic, the Prime Minister and the Minister of justice!"" More at--&gt;";mislav kolakušić reporters speak european parliament president republic prime minister minister justice atgt
2019-05-27 11:00:01;und;vijestihr;Zagreb, Croatia;"Situacija za HDZ je alarmantna - izgubili su neosvojive utvrde, a 4 mandata SDP-u su se dogodila slučajno
https://t.co/YNUfP8OwyR https://t.co/EHGCRicUfw";https://twitter.com/i/web/status/1132964668698447872;;;0;0;Situacija za HDZ je alarmantna - izgubili su neosvojive utvrde, a 4 mandata SDP-u su se dogodila slučajno;;The situation for SAPPHIRE is disturbing, has lost its impregnable fortress, and 4 of the mandate of the SDP was an accident;situation sapphire disturbing lost impregnable fortress mandate sdp accident
2019-05-27 10:45:00;und;vijestihr;Zagreb, Croatia;"Što je to 'crni labud'? Fenomen kojeg HDZ-ov šef kampanje krivi za slab izborni rezultat
https://t.co/GoFIKznsbn https://t.co/D2YPW8X8RU";https://bit.ly/2K3VAqF;;;0;0;Što je to 'crni labud'? Fenomen kojeg HDZ-ov šef kampanje krivi za slab izborni rezultat;;As 'black Swan'? A phenomenon which OFFICERS ov the head of the campaign, the blame for the weak results of the elections;black swan phenomenon officers ov head campaign blame weak results elections
2019-05-27 10:30:00;und;vijestihr;Zagreb, Croatia;"HDZ je osvojio 13 županija, a SDP pet i Grad Zagreb, no HDZ je ostao bez nekih gradova
https://t.co/51HFm9WKvk https://t.co/rlWBj5G8Af";https://bit.ly/30KWG0h;;;0;0;HDZ je osvojio 13 županija, a SDP pet i Grad Zagreb, no HDZ je ostao bez nekih gradova;;The OFFICERS won the 13th district, and SDP five and the City of Zagreb, but the OFFICERS left without some of the cities;officers th district sdp five city zagreb officers left without cities
2019-05-27 10:14:16;und;DNEVNIKhr;Republic of Croatia;"Robert Kopal, šef @HDZ001 kampanje za izbore za Europski parlament, pronašao je krivca za loš rezultat njegove stranke. #dnevnikhr #izboriEU2019

https://t.co/NXMstzbfJZ";https://twitter.com/i/web/status/1132953157250748417;;HDZ001;1;0;Robert Kopal, šef kampanje za izbore za Europski parlament, pronašao je krivca za loš rezultat njegove stranke.;;Robert Kopal, head of campaigns for elections to the European Parliament, found guilty for the bad result of his party.;robert kopal head campaigns elections european parliament found guilty bad result party
2019-05-27 10:11:00;und;Sasa_Adamovic;Novi Sad, Serbia;EUROPSKI IZBORI: 'TRANSFORMIRAT ĆEMO EUROPU': TRIJUMF DESNICE U ITALIJI, FRANCUSKOJ I MAĐARSKOJ Slave Salvini, Le Pen i Orban: 'A predviđali su nam nestanak' https://t.co/ayIXNJTu7F;https://twitter.com/i/web/status/1132952333191716865;;;0;0;EUROPSKI IZBORI: 'TRANSFORMIRAT ĆEMO EUROPU': TRIJUMF DESNICE U ITALIJI, FRANCUSKOJ I MAĐARSKOJ Slave Salvini, Le Pen i Orban: 'A predviđali su nam nestanak';;"EUROPEAN ELECTIONS: 'WE TRANSFORMIRAT EUROPE': the TRIUMPH of the RIGHT IN ITALY, FRANCE AND HUNGARY Celebrate Salvini, Le Pen and Orban: ""And we predict disappearance'";european elections transformirat europe triumph right italy france hungary celebrate salvini le pen orban predict disappearance
2019-05-27 09:38:38;und;DNEVNIKhr;Republic of Croatia;"Sjećate li ih se? #dnevnikhr #izboriEU2019 @novahr 
https://t.co/UDzGn9UP5u";https://dnevnik.hr/vijesti/izbori-za-europski-parlament-2019/sjecate-li-ih-se-provjerili-smo-gdje-su-danas-nekadasnja-izborna-iznenadjenja---562400.html;dnevnikhr, izboriEU2019;novahr;0;0;Sjećate li ih se?;;Do you remember them?;remember
2019-05-27 09:30:00;und;vijestihr;Zagreb, Croatia;"HDZ je osvojio 13 županija, a SDP pet i Grad Zagreb, no HDZ je ostao bez nekih gradova
https://t.co/51HFmaelTU https://t.co/h0d3Jm1VMJ";https://bit.ly/30KWG0h;;;0;0;HDZ je osvojio 13 županija, a SDP pet i Grad Zagreb, no HDZ je ostao bez nekih gradova;;The OFFICERS won the 13th district, and SDP five and the City of Zagreb, but the OFFICERS left without some of the cities;officers th district sdp five city zagreb officers left without cities
2019-05-27 09:25:04;und;etleboroorg;Bosnia and Herzegovina;EUROPSKI IZBORI Gubici centrista, uspjesi zelenih, liberala i populista https://t.co/289jmjVlUR;https://etleboro.org/g/0473fb42e579f6fc059fe5ea19b84901bs/europski-izbori-gubici-centrista-uspjesi-zelenih-liberala-i-populista;;;0;0;EUROPSKI IZBORI Gubici centrista, uspjesi zelenih, liberala i populista;;EUROPEAN ELECTIONS Losses centrista, the success of the green liberals and agglomeration;european elections losses centrista success green liberals agglomeration
2019-05-27 09:15:00;und;vijestihr;Zagreb, Croatia;"Obrađena sva biračka mjesta: DIP objavio konačne rezultate izbora za Europski parlament
https://t.co/nPp69x4Sd5 https://t.co/xnhnaPrUTM";https://bit.ly/2VUgJpw;;;0;0;Obrađena sva biračka mjesta: DIP objavio konačne rezultate izbora za Europski parlament;;Processed all polling places: SEC published the final results of the elections to the European Parliament;processed polling places sec published final results elections european parliament
2019-05-27 08:55:53;und;DNEVNIKhr;Republic of Croatia;"[FOTO] U @Europarl_HR ušao je i Valter Flego kao jedini kandidat Amsterdamske koalicije. #dnevnikhr #izboriEU2019 @novahr 

Više na --&gt; https://t.co/mgeBYQVaQ7 https://t.co/LlRQ5C2CrD";https://twitter.com/i/web/status/1132933429530640390;dnevnikhr, izboriEU2019;Europarl_HR;1;2;"[FOTO] U ušao je i Valter Flego kao jedini kandidat Amsterdamske koalicije. Više na --&gt;";;"[PHOTO] came IN and Valter Flego, as the sole candidate of the Amsterdam coalition. More at --&gt;";photo came valter flego sole candidate amsterdam coalition gt
2019-05-27 08:50:06;und;DNEVNIKhr;Republic of Croatia;"[FOTO] @RuzaTomasic apsolutno je pomela sve ostale na listi Hrvatskih suverenista, ali gotovo i sve ostale kandidate sa svih drugih lista. #dnevnikhr #izboriEU2019 @novahr 

Više na --&gt; https://t.co/mgeBYQVaQ7 https://t.co/ertvEZ1qNo";https://twitter.com/i/web/status/1132931976606945286;;RuzaTomasic;2;13;"[FOTO] apsolutno je pomela sve ostale na listi Hrvatskih suverenista, ali gotovo i sve ostale kandidate sa svih drugih lista. Više na --&gt;";;"[PHOTO] absolutely, like all the others in the list of the Croatian suverenista, but almost all other candidates from all other lists. More at --&gt;";photo absolutely like others list croatian suverenista almost candidates lists gt
2019-05-27 08:48:01;und;DNEVNIKhr;Republic of Croatia;"[FOTO] U @Europarl_HR će i bivši @SDPHrvatske ministar #PredragFredMatić iako je osvojio tek nešto više od 6,6°% @SDPHrvatske birača. #dnevnikhr #izboriEU2019 @novahr 

Više na --&gt; https://t.co/mgeBYQVaQ7 https://t.co/iLXqfouWTp";https://twitter.com/i/web/status/1132931450389618688;PredragFredMatić;Europarl_HR, SDPHrvatske;2;3;"[FOTO] U će i bivši ministar iako je osvojio tek nešto više od 6,6°% birača. Više na --&gt;";;"[PHOTO] IN will and former Minister, although he won a little more than 6.6°% of voters. More at --&gt;";photo former minister although little ° voters gt
2019-05-27 08:43:31;und;DNEVNIKhr;Republic of Croatia;"[FOTO] Osim @BiljanaBorzan,  u @Europarl_HR vraća se i @TPicula. Iako je bio nositelj liste @SDPHrvatske, ipak nije uspio prikupiti više glasova od @BiljanaBorzan. #dnevnikhr #izboriEU2019 @novahr 

Više na --&gt; https://t.co/mgeBYQVaQ7 https://t.co/1D8mwPdXGM";https://twitter.com/i/web/status/1132930320079183873;;BiljanaBorzan, Europarl_HR, TPicula, SDPHrvatske;3;9;"[FOTO] Osim , u vraća se i . Iako je bio nositelj liste , ipak nije uspio prikupiti više glasova od . Više na --&gt;";;"[PHOTO] in addition , returns and . Although he was the bearer of lists , however, failed to gather more votes than . More at --&gt;";photo addition returns although bearer lists however failed gather votes gt
2019-05-27 08:42:01;und;hrtvijesti;Aktualni i relevantni;Ako su izbori za Europski parlament mjerilo stanja u Europskoj uniji, jedna je stvar jasna: glasači zahtijevaju promjenu, no ne i temeljni redizajn europskoga projekta https://t.co/lLiqaAFJjR;https://twitter.com/i/web/status/1132929941652353024;;;0;1;Ako su izbori za Europski parlament mjerilo stanja u Europskoj uniji, jedna je stvar jasna: glasači zahtijevaju promjenu, no ne i temeljni redizajn europskoga projekta;;If the elections to the European Parliament, the magnitude of the situation in the European Union, one thing is clear: the voters want change, but not a major redesign of the European project;elections european parliament magnitude situation european union one thing clear voters want change major redesign european project
2019-05-27 08:39:29;und;DNEVNIKhr;Republic of Croatia;"[FOTO] Preferencijalnim glasovima ulaz u @Europarl_HR osvojila je i dosadašnja europarlamentarka, @dubravkasuica. #dnevnikhr #izboriEU2019 @novahr 

Više na --&gt; https://t.co/mgeBYQVaQ7 https://t.co/bxxyIUOqa1";https://twitter.com/i/web/status/1132929304575303680;;Europarl_HR, dubravkasuica;2;4;"[FOTO] Preferencijalnim glasovima ulaz u osvojila je i dosadašnja europarlamentarka, . Više na --&gt;";;"[PHOTO] the Predominant voice input in won last europarlamentarka, . More at --&gt;";photo predominant voice input last europarlamentarka gt
2019-05-27 08:39:21;und;N1infoZG;Zagreb, Hrvatska;"Europski izbori: Populistički 'potres' ipak se nije dogodio @N1infoZG #n1info
https://t.co/8CuLm58Mdn";http://hr.n1info.com/Svijet/a405830/Europski-izbori-Populisticki-potres-ipak-se-nije-dogodio.html;n1info;N1infoZG;0;2;Europski izbori: Populistički 'potres' ipak se nije dogodio;;European elections: Populistički 'earthquake', however, did not happen;european elections populistički earthquake however happen
2019-05-27 08:36:18;und;DNEVNIKhr;Republic of Croatia;"[FOTO] Karlo Ressler, nositelj @HDZ001 -ove liste i velika uzdanica predsjednika stranke, odnio je najviše preferencijalnih glasova HDZ-ovih birača, njih 52.859 (odnosno 21,65 posto).  #dnevnikhr #izboriEU2019

Više na --&gt; https://t.co/mgeBYQVaQ7 https://t.co/NAUB4oh7LI";https://twitter.com/i/web/status/1132928500673982464;;HDZ001;1;2;"[FOTO] Karlo Ressler, nositelj -ove liste i velika uzdanica predsjednika stranke, odnio je najviše preferencijalnih glasova HDZ-ovih birača, njih 52.859 (odnosno 21,65 posto). Više na --&gt;";;"[PHOTO] Carl Ressler, channel-these lists are great and I hope that the President of the party, enthusiastic about the most preferential votes of the OFFICERS of these voters, of which 52.859 (or 21.65 percent). More at --&gt;";photo carl ressler channelthese lists great hope president party enthusiastic preferential votes officers voters percent gt
2019-05-27 08:35:05;und;etleboroorg;Bosnia and Herzegovina;Europski izbori: Populistički 'potres' ipak se nije dogodio https://t.co/dkthb7R1mW;https://etleboro.org/g/9c50496f79405990f94d9c41f788b6ebhr/europski-izbori-populistički-potres-ipak-se-nije-dogodio;;;0;0;Europski izbori: Populistički 'potres' ipak se nije dogodio;;European elections: Populistički 'earthquake', however, did not happen;european elections populistički earthquake however happen
2019-05-27 08:25:12;und;glitch_D;Croatia;"bivsi sudac, a ne zna trodiobu vlasti? zasto me to ne cudi? sprdosudje.
“Bit ću ministar pravosuđa i policije i premijer volonter”
https://t.co/Wx4EuKj4ng";https://twitter.com/i/web/status/1132925710933348352;;;0;10;bivsi sudac, a ne zna trodiobu vlasti? zasto me to ne cudi? sprdosudje. “Bit ću ministar pravosuđa i policije i premijer volonter”;;bivsi judge, and does not know trodiobu power? why am I not surprised? sprdosudje. “I will be a Minister of justice and police and the Prime Minister voluntarily”;bivsi judge know trodiobu power surprised sprdosudje “i minister justice police prime minister voluntarily”
2019-05-27 08:07:08;und;DNEVNIKhr;Republic of Croatia;"Njih ste vi izabrali! #dnevnikhr #izboriEU2019 @novahr 

https://t.co/o1njqNPjoN";https://dnevnik.hr/vijesti/izbori-za-europski-parlament-2019/izbori-za-europski-parlament-2019-tko-su-hrvatski-zastupnici-u-europskom-parlamentu---562362.html;dnevnikhr, izboriEU2019;novahr;0;0;Njih ste vi izabrali!;;Them you choose!;choose
2019-05-27 08:07:08;und;DNEVNIKhr;Republic of Croatia;"Njih ste vi izabrali! #dnevnikhr #izboriEU2019 @novahr 

https://t.co/o1njqNPjoN";https://dnevnik.hr/vijesti/izbori-za-europski-parlament-2019/izbori-za-europski-parlament-2019-tko-su-hrvatski-zastupnici-u-europskom-parlamentu---562362.html;dnevnikhr, izboriEU2019;novahr;0;0;Njih ste vi izabrali!;;Them you choose!;choose
2019-05-27 08:01:46;und;MultimedijaBHRT;Sarajevo, BiH;"Rezultati izbora
https://t.co/qDL4R0FKVQ";http://www.bhrt.ba/europski-izbori-u-rh-hdz-i-sdp-izjednaceni/;;;0;0;Rezultati izbora;;The election results;election results
2019-05-27 07:00:01;und;vijestihr;Zagreb, Croatia;"[FOTO] Ovih 12 političara će predstavljati Hrvatsku u Europskom parlamentu: Sada znamo tko je 'rezervni igrač'
https://t.co/zU4Ai6ltOZ
Više u članku -&gt; https://t.co/3heeEfzbYP https://t.co/0KUu51EPcM";https://twitter.com/i/web/status/1132904270469185536;;;0;0;"[FOTO] Ovih 12 političara će predstavljati Hrvatsku u Europskom parlamentu: Sada znamo tko je 'rezervni igrač' Više u članku -&gt;";;"[PHOTOS] in These 12 politicians will represent Russia in the European Parliament: Now we know who's 'substitute player' More in the article -&gt;";photos politicians represent russia european parliament know whos substitute player article gt
2019-05-27 07:00:01;und;vijestihr;Zagreb, Croatia;"[FOTO] Ovih 12 političara će predstavljati Hrvatsku u Europskom parlamentu: Sada znamo tko je 'rezervni igrač'
https://t.co/zU4Ai6ltOZ
Više u članku -&gt; https://t.co/3heeEfzbYP https://t.co/0KUu51EPcM";https://twitter.com/i/web/status/1132904270469185536;;;0;0;"[FOTO] Ovih 12 političara će predstavljati Hrvatsku u Europskom parlamentu: Sada znamo tko je 'rezervni igrač' Više u članku -&gt;";;"[PHOTOS] in These 12 politicians will represent Russia in the European Parliament: Now we know who's 'substitute player' More in the article -&gt;";photos politicians represent russia european parliament know whos substitute player article gt
2019-05-27 06:51:46;und;Antimon_Zg;Zagreb;"E, moj narode... Opet isto. Stvarno ne zaslužujemo bolje. #euizbori #EUizbori2019

Obrađena gotovo sva biračka mjesta: SDP i HDZ izjednačeni s 4 mandata. Najviše glasova osvojili Tomašić i Kolakušić https://t.co/Bl4mO2AMeN via @dnevnikhr";https://twitter.com/i/web/status/1132902197820309505;euizbori, EUizbori2019;;0;0;E, moj narode... Opet isto. Stvarno ne zaslužujemo bolje. Obrađena gotovo sva biračka mjesta: SDP i HDZ izjednačeni s 4 mandata. Najviše glasova osvojili Tomašić i Kolakušić via;;E, my people... Again the same. Do not deserve better. Processed almost all polling places: SDP and OFFICERS will be adjusted with 4 of the mandate. Most votes won and There Kolakušić via;e people deserve better processed almost polling places sdp officers adjusted mandate votes kolakušić via
2019-05-27 06:30:00;und;vijestihr;Zagreb, Croatia;"EPP i socijalisti i dalje su najjače stranke, ali više nemaju većinu
https://t.co/QSIHUKP3Eo https://t.co/AweiCbnxAS";https://bit.ly/2wpvOow;;;0;0;EPP i socijalisti i dalje su najjače stranke, ali više nemaju većinu;;Surfactants and the socialists are still strengths, but no longer have the majority;surfactants socialists still strengths longer majority
2019-05-27 06:16:57;und;novahr;Republic of Croatia;Do 4:30 obrađeno je 99,97 posto biračkih mjesta. #novatv #dnevnikhr #izboriEU2019 https://t.co/V1X6juuryL;https://dnevnik.hr/vijesti/izbori-za-europski-parlament-2019/eu-izbori-rezultati-izbora-za-europski-parlament-na-dnevnik-hr-u---561211.html;novatv, dnevnikhr, izboriEU2019;;0;1;Do 4:30 obrađeno je 99,97 posto biračkih mjesta.;;To 4:30 processed 99.97 percent of polling stations.;processed percent polling stations
2019-05-27 06:10:40;und;hkusulja;Zagreb, Croatia;@ivucica Fyi - https://t.co/NZxQHGZ7mF;https://vijesti.rtl.hr/novosti/hrvatska/izbori-za-europski-parlament-2019/3457079/totalni-debakl-hdz-a-u-irskoj-dobili-samo-jedan-glas/?utm_source=sprajcFB&utm_medium=post&utm_campaign=organic&fbclid=IwAR1x9XzjITvg6CclELKqvX5ao34Ea6yFpbDMdi8qyh47sPxvY6N4b4wFkVY;;ivucica;0;0;Fyi -;;Fyi -;fyi
2019-05-27 06:08:05;und;DNEVNIKhr;Republic of Croatia;"""Čestitam svima uz želju da se u ime sviju nas čvrsto bore za interese, ne velikih i malih, nego jednakih!"" #dnevnikhr #izboriEU2019 @KolindaGK

https://t.co/vvQibtI8Mj";https://twitter.com/i/web/status/1132891202905432064;;;1;7;"""Čestitam svima uz želju da se u ime sviju nas čvrsto bore za interese, ne velikih i malih, nego jednakih!""";;"""Congratulations to all, moreover, the wish on behalf of us all fighting hard for the interests, not big and small, but equal!""";congratulations moreover wish behalf us fighting hard interests big small equal
2019-05-27 06:00:00;und;vijestihr;Zagreb, Croatia;"HDZ je izgubio pet gradova u odnosu na 2014.! SDP im 'oteo' Zagreb, Split i Osijek
https://t.co/4utRmDykMu https://t.co/EzUUiTttFT";https://bit.ly/30K2MxZ;;;1;2;HDZ je izgubio pet gradova u odnosu na 2014.! SDP im 'oteo' Zagreb, Split i Osijek;;OFFICERS lost five cities compared to the 2014 year! SDP they 'kidnapped' Zagreb, Split and Osijek;officers lost five cities compared year sdp kidnapped zagreb split osijek
2019-05-27 05:43:51;und;Imhotep_Zg7;;"U kojoj dijaspori, onoj u Bermudskom trokutu :) RT @vijestihr: U dijaspori HDZ uvjerljivi pobjednik, SDP nije niti prešao izborni prag
https://t.co/Rm1LwFRmv3 https://t.co/RyHbchfPXD";https://twitter.com/i/web/status/1132885102969724928;;vijestihr;1;0;U kojoj dijaspori, onoj u Bermudskom trokutu :) RT : U dijaspori HDZ uvjerljivi pobjednik, SDP nije niti prešao izborni prag;;Which Diaspora, as in the Bermuda triangle :) RT : In the Diaspora the OFFICERS most likely winner, SDP had not crossed the threshold for more;diaspora bermuda triangle rt diaspora officers likely winner sdp crossed threshold
2019-05-27 05:36:03;und;DorianoDivjak;;Totalni debakl HDZ-a u Irskoj! Dobili samo jedan glas! - Hrvatska https://t.co/ffmWHFgxdg;https://vijesti.rtl.hr/novosti/hrvatska/izbori-za-europski-parlament-2019/3457079/totalni-debakl-hdz-a-u-irskoj-dobili-samo-jedan-glas/?utm_source=sprajcFB&utm_medium=post&utm_campaign=organic;;;0;0;Totalni debakl HDZ-a u Irskoj! Dobili samo jedan glas! - Hrvatska;;A complete fiasco and OFFICERS in Ireland! To only one vote! - Croatia;complete fiasco officers ireland one vote croatia
2019-05-27 05:30:00;und;vijestihr;Zagreb, Croatia;"U dijaspori HDZ uvjerljivi pobjednik, SDP nije niti prešao izborni prag
https://t.co/5p1Pzl9jRZ https://t.co/z21xubOB1D";https://bit.ly/2Eyx1hQ;;;0;0;U dijaspori HDZ uvjerljivi pobjednik, SDP nije niti prešao izborni prag;;In the Diaspora, the OFFICERS most likely winner, SDP had not crossed the threshold for more;diaspora officers likely winner sdp crossed threshold
2019-05-27 05:26:43;und;Imhotep_Zg7;;"Pa normalno, kad su u zatvoru samo žuti prsluci RT @vijestihr: Marine Le Pen odnijela pobjedu i u francuskim zatvorima
https://t.co/GkrpWiyiFs https://t.co/Jz0mVl6ef1";https://twitter.com/i/web/status/1132880791397183488;;vijestihr;0;0;Pa normalno, kad su u zatvoru samo žuti prsluci RT : Marine Le Pen odnijela pobjedu i u francuskim zatvorima;;Well, okay, when they are in prison only the yellow jackets RT : Marine Le Pen swept away the victory, and in the French prisons;well okay prison yellow jackets rt marine le pen swept away victory french prisons
2019-05-27 05:22:54;und;vijestihr;Zagreb, Croatia;"Marine Le Pen odnijela pobjedu i u francuskim zatvorima
https://t.co/3J2cI3PM4j https://t.co/tdnLpEWygk";https://bit.ly/2VR31nd;;;0;0;Marine Le Pen odnijela pobjedu i u francuskim zatvorima;;Marine Le Pen swept away the victory, and in the French prisons;marine le pen swept away victory french prisons
2019-05-27 05:13:47;und;DNEVNIKhr;Republic of Croatia;"[FOTO] Ovo su privremeni rezultati izbora za Europski parlament. 
Do 4:30h obrađeno je 99,97 posto biračkih mjesta, a glasalo je ukupno 29,86 posto birača. #dnevnikhr #izboriEU2019 @novahr 

Više na--&gt; https://t.co/KXkYMQXZAJ https://t.co/NGWyQYpeDd";https://twitter.com/i/web/status/1132877538647322624;;;0;2;"[FOTO] Ovo su privremeni rezultati izbora za Europski parlament. Do 4:30h obrađeno je 99,97 posto biračkih mjesta, a glasalo je ukupno 29,86 posto birača. Više na--&gt;";;"[PHOTO] This was the temporary results of the elections to the European Parliament. To 4:30h processed 99.97 percent of polling stations, and voted only 29.86% of the vote. More at--&gt;";photo temporary results elections european parliament h processed percent polling stations voted vote atgt
2019-05-27 00:23:24;und;SamBeharic;Vienna ᛫ Leipzig ᛫ Sarajevo;"Danas su u Belgiji, pored izbora za Europski parlament, održani izbori za Belgijski federalni parlament i tri regionalna parlamenta ove zemlje.

@LeilaAgic, 24-godišnja Belgijanka bh. korijena je ušla u Briselski parlament kao druga najmlađa članica ovog tijela.

Čestitke Leila! https://t.co/sUuZLmLkxy";https://twitter.com/i/web/status/1132804460244283394;;;0;16;Danas su u Belgiji, pored izbora za Europski parlament, održani izbori za Belgijski federalni parlament i tri regionalna parlamenta ove zemlje. , 24-godišnja Belgijanka bh. korijena je ušla u Briselski parlament kao druga najmlađa članica ovog tijela. Čestitke Leila!;;Today, in Belgium, in addition to the elections to the European Parliament, held elections for Belgian Federal Parliament and three regional Parliament of this country. 24-year-old Belgijanka bh. roots Briselski entered Parliament as the second youngest member of that body. Congratulations To Layla!;today belgium addition elections european parliament held elections belgian federal parliament three regional parliament country yearold belgijanka bh roots briselski entered parliament second youngest member body congratulations layla
2019-05-27 00:02:38;und;CepoDario;Zagreb;This is not how europski izbori work ... https://t.co/dbKdkJObX0;https://twitter.com/hrtvijesti/status/1132797208267509761;;;0;7;This is not how europski izbori work ...;;This is not how the European elections work ...;european elections work
