created_at;lang;screen_name;location;full_text;urls;tags;mentions;retweet_count;favorite_count;parsed_text;emoji;english;clean
2019-05-29 19:46:39;pl;Anna_Hev;Zürich, Schweiz;"Sikorski: To były wybory europejskie a w UE wygraliśmy my – Koalicja Europejska i to do nas teraz dzwonią jak będziemy głosować na przykład wybierając szefa EPP.
#WyborydoPE https://t.co/2NEgK2dGvL";;WyborydoPE;;0;18;Sikorski: To były wybory europejskie a w UE wygraliśmy my – Koalicja Europejska i to do nas teraz dzwonią jak będziemy głosować na przykład wybierając szefa EPP.;;Sikorski: It was the European elections and the EU we won, we – a Coalition of Union, and it is for us now cause how we will vote, for example, selecting the head of the EPP.;sikorski european elections eu – coalition union us cause vote example selecting head epp
2019-05-29 19:44:47;pl;Lolek_3;;@JanGrabiec Po lewej stronie foto przedstawia wybory europejskie w powiatach a po prawej stronie foto przedstawia zdawalność matur. A propos tego ciemnego ludu ze wschodu. https://t.co/fs1Ts2GU3R;;;JanGrabiec;0;0;Po lewej stronie foto przedstawia wybory europejskie w powiatach a po prawej stronie foto przedstawia zdawalność matur. A propos tego ciemnego ludu ze wschodu.;;Left photo represents the European elections in constituencies, and the right photo shows zdawalność baccalaureate. By the way, this dark people from the East.;left photo represents european elections constituencies right photo shows zdawalność baccalaureate way dark people east
2019-05-29 19:02:29;pl;uzdek999;;@trzaskowski_ @warszawa uuuuf, jak to dobrze, ze tak szybko wydedukował pan, dlaczego przerżneliscie wybory europejskie... talerzyki i kubeczki, jakie to proste, genialne wrecz...;;;trzaskowski_, warszawa;0;1;uuuuf, jak to dobrze, ze tak szybko wydedukował pan, dlaczego przerżneliscie wybory europejskie... talerzyki i kubeczki, jakie to proste, genialne wrecz...;;uuuuf, how good it is that so quickly brought the Lord why przerżneliscie European elections... plates and cups is a genius even...;uuuuf good quickly brought lord przerżneliscie european elections plates cups genius even
2019-05-29 18:41:07;pl;wPolityce_pl;Polska/Poland;".@sikorskiradek próbuje się pocieszać: ""To były wybory europejskie, a w Europie to my wygraliśmy"". Olejnik: ""Może nie znacie Polaków?"" https://t.co/tBtklBjrJh";https://wpolityce.pl/polityka/448793-sikorski-to-byly-wybory-europejskiew-europie-my-wygralismy;;sikorskiradek;1;3;". próbuje się pocieszać: ""To były wybory europejskie, a w Europie to my wygraliśmy"". Olejnik: ""Może nie znacie Polaków?""";;". trying to console himself: ""It was the elections, the European, and in Europe we won."" Oleinik: ""Maybe you don't know the Poles?""";trying console elections european europe oleinik maybe dont know poles
2019-05-29 18:22:06;pl;KropkaNadI;Warszawa;.@sikorskiradek 1/2: to były wybory europejskie a w UE wygraliśmy my – Koalicja Europejska i to do nas teraz dzwonią jak będziemy głosować na przykład wybierając szefa EPP;;;sikorskiradek;8;30;. 1/2: to były wybory europejskie a w UE wygraliśmy my – Koalicja Europejska i to do nas teraz dzwonią jak będziemy głosować na przykład wybierając szefa EPP;;. 1/2: it was the European elections and the EU we won, we – a Coalition of Union, and it is for us now cause how we will vote, for example, selecting the head of the EPP;european elections eu – coalition union us cause vote example selecting head epp
2019-05-29 18:12:58;pl;300polityka;Warszawa;"Sikorski: To były wybory europejskie a w UE wygraliśmy my – Koalicja Europejska i to do nas teraz dzwonią jak będziemy głosować na przykład wybierając szefa EPP

https://t.co/6MoIRu2yTZ";http://300polityka.pl/live/2019/05/29/sikorski-to-byly-wybory-europejskie-a-w-ue-wygralismy-my-koalicja-europejska-i-to-do-nas-teraz-dzwonia-jak-bedziemy-glosowac-na-przyklad-wybierajac-szefa-epp/;;;3;8;Sikorski: To były wybory europejskie a w UE wygraliśmy my – Koalicja Europejska i to do nas teraz dzwonią jak będziemy głosować na przykład wybierając szefa EPP;;Sikorski: It was the European elections and the EU we won, we – a Coalition of Union, and it is for us now cause how we will vote, for example, selecting the head of the EPP;sikorski european elections eu – coalition union us cause vote example selecting head epp
2019-05-29 17:50:12;pl;Lukasz_Rogojsz;;@Muchoborek @pisorgpl @KObywatelskaPON @Platforma_org @nowePSL @Nowoczesna Ależ Panie Rafale, politycy opozycji nie robią nic innego od jesieni 2015 roku. W tym czasie przegrali wybory samorządowe i europejskie. To po prostu nie działa. Z wielu powodów, o których po części napisałem w swoim artykule.;;;Muchoborek, pisorgpl, KObywatelskaPON, Platforma_org, nowePSL, Nowoczesna;0;0;Ależ Panie Rafale, politycy opozycji nie robią nic innego od jesieni 2015 roku. W tym czasie przegrali wybory samorządowe i europejskie. To po prostu nie działa. Z wielu powodów, o których po części napisałem w swoim artykule.;;But, Mr Rafale, politicians of the opposition do nothing else from the autumn of 2015. At this time lost the local elections and European. It just doesn't work. Of the many reasons some of which I wrote in my article.;mr rafale politicians opposition nothing else autumn time lost local elections european doesnt work many reasons wrote article
2019-05-29 17:31:32;pl;boguslawtracz;;@mal17171 @wiolun żadnego to były wybory europejskie ich sukces to omamienie suwerena obietnicami na rynku krajowym,żadnej wizji europejskiej;;;mal17171, wiolun;0;3;żadnego to były wybory europejskie ich sukces to omamienie suwerena obietnicami na rynku krajowym,żadnej wizji europejskiej;;no, it was the European elections, their success is deception, the Emperor promises on the domestic market,visions of the Union;european elections success deception emperor promises domestic marketvisions union
2019-05-29 17:03:07;pl;agasmarz;Warszawa, Polska;Wybory europejskie w krajach bałtyckich: średnie zainteresowanie, nowe i stare twarze, mandaty dla mniejszości https://t.co/lGd9VnXHps przez @PBaltycki #wyboryeuropejskie2019 #WyborydoPE;https://przegladbaltycki.pl/?p=11174;wyboryeuropejskie2019, WyborydoPE;PBaltycki;7;3;Wybory europejskie w krajach bałtyckich: średnie zainteresowanie, nowe i stare twarze, mandaty dla mniejszości przez;;European elections in the Baltic countries: medium, new faces and old, the penalties for the minority;european elections baltic countries medium new faces old penalties minority
2019-05-29 15:58:20;pl;wlalos;Obecnie Praga na Mazowszu;Gigantyczna skala zwycięstwa! PiS wygrało wybory europejskie w 82 proc. gmin. Gdzie padł rekord? SPRAWDŹ! https://t.co/CEngUZdhXf;https://wpolityce.pl/polityka/448754-gigantyczna-skala-zwyciestwa-pis-wygralo-w-82-proc-gmin;;;0;0;Gigantyczna skala zwycięstwa! PiS wygrało wybory europejskie w 82 proc. gmin. Gdzie padł rekord? SPRAWDŹ!;;Huge scale victory! PiS won the European elections in 82 percent. municipalities. Where fell a record? CHECK it out!;huge scale victory pis european elections percent municipalities fell record check
2019-05-29 15:35:15;pl;JablonskiDoktor;Warszawa, Polska;@Pawel_zack Ważne, że Wschód z Polską nie stanowi już żadnego problemu. Tu mieszkańcy opowiedzieli się jasno za partią promoskiewską. I to w Berlinie przeżyją. Do Wschodu trzeba dopłacać, a on i tak wraca pod skrzydła Moskwy. https://t.co/d2cfEMYz6e;https://otomojapropaganda.blogspot.com/2019/05/wybory-europejskie-2019-r.html;;Pawel_zack;0;0;Ważne, że Wschód z Polską nie stanowi już żadnego problemu. Tu mieszkańcy opowiedzieli się jasno za partią promoskiewską. I to w Berlinie przeżyją. Do Wschodu trzeba dopłacać, a on i tak wraca pod skrzydła Moskwy.;;It is important that the East of Poland does not pose any problems. Here, residents spoke clearly for the party promoskiewską. And it's in Berlin will survive. To the East you have to pay, and so he returned under the wing of Moscow.;important east poland pose problems residents spoke clearly party promoskiewską berlin survive east pay returned wing moscow
2019-05-29 15:29:34;pl;kazpoplawski;Warsaw, Poland;"Wybory europejskie w krajach bałtyckich: średnie zainteresowanie, nowe i stare twarze, mandaty dla mniejszości
https://t.co/AxxlPZbOAS";https://przegladbaltycki.pl/11174,wybory-europejskie-w-krajach-baltyckich-srednie-zainteresowanie-nowe-i-stare-twarze-mandaty-dla-mniejszosci.html;;;2;0;Wybory europejskie w krajach bałtyckich: średnie zainteresowanie, nowe i stare twarze, mandaty dla mniejszości;;;nan
2019-05-29 15:17:20;pl;lil_Aphasia;;"https://t.co/QgVaTRuecq Wszystko to sprawia, że wybory europejskie, które za nami, to najbardziej cyfrowe wybory ze wszystkich dotychczasowych. 

Marek Zagórski - minister cyfryzacji @niebezpiecznik @konieczny @adamhaertle";https://www.cyberdefence24.pl/wybory-do-europarlamentu-najbardziej-cyfrowym-ze-wszystkich-dotychczasowych;;niebezpiecznik, konieczny, adamhaertle;0;0;Wszystko to sprawia, że wybory europejskie, które za nami, to najbardziej cyfrowe wybory ze wszystkich dotychczasowych. Marek Zagórski - minister cyfryzacji;;European elections in the Baltic countries: medium, new faces and old, the penalties for the minority;european elections baltic countries medium new faces old penalties minority
2019-05-29 15:08:59;pl;JablonskiDoktor;Warszawa, Polska;"""KE: przegrała koncepcja łączenia PO i postkomuny Millera (sam Miller - po romansie z ""Samoobroną"" i kim tam jeszcze - ma już pensję trzykrotnie większą od nominalnego prezydenta RP; przyciąganie PZPR-wskiej postkomuny podbiło liczniki PiS)."" https://t.co/d2cfEMYz6e https://t.co/qJoT0RdeAQ";https://otomojapropaganda.blogspot.com/2019/05/wybory-europejskie-2019-r.html;;;1;0;"""KE: przegrała koncepcja łączenia PO i postkomuny Millera (sam Miller - po romansie z ""Samoobroną"" i kim tam jeszcze - ma już pensję trzykrotnie większą od nominalnego prezydenta RP; przyciąganie PZPR-wskiej postkomuny podbiło liczniki PiS).""";;All this makes the European elections, with us, it is the most digital election ever. Brands Zagórski - Minister of digitization;makes european elections us digital election ever brands zagórski minister digitization
2019-05-29 14:55:35;pl;krdv2_0;;@ObywatelDC W 2015 Korwin był napompowany przez kryzys imigracyjny. Gdyby nie Angela Merkel, to nie byłoby tak dobrego wyniku. Wybory do Sejmu mają inną specyfikę niż europejskie. Trzeba porównywać raczej z 2014.;;;ObywatelDC;0;0;W 2015 Korwin był napompowany przez kryzys imigracyjny. Gdyby nie Angela Merkel, to nie byłoby tak dobrego wyniku. Wybory do Sejmu mają inną specyfikę niż europejskie. Trzeba porównywać raczej z 2014.;;"""EK: lost connection concept and AFTER postkomuny Miller (Sam Miller after having an affair with ""Self"" and who else is there - already has a salary more than three times the nominee of the President of POLAND; the involvement of the Polish United workers party-wskiej postkomuny won counters PiS).""";ek lost connection concept postkomuny miller sam miller affair self else already salary three times nominee president poland involvement polish united workers partywskiej postkomuny counters pis
2019-05-29 12:47:34;pl;RadekSwiecki;Warszawa, Mazowieckie;"""Wybory europejskie pokazały silną pozycję Prawa i Sprawiedliwości, ale nie można mówić, że doszło do pogromu opozycji"" - prof. Tomasz Słomka z @INPUW dla @B2Biznes 
https://t.co/jacp2gFvZ4";http://b2-biznes.pl/kaczynski-pokazal-ze-jest-dobrze-kalkulujacym-liderem-wywiad/;;INPUW, B2Biznes;1;1;"""Wybory europejskie pokazały silną pozycję Prawa i Sprawiedliwości, ale nie można mówić, że doszło do pogromu opozycji"" - prof. Tomasz Słomka z dla";;In 2015 Corwin was full of the crisis of immigration. If not for Angela Merkel, it would not be such a result. Elections to the Seimas are of different specificity than the European one. You need to compare more 2014.;corwin full crisis immigration angela merkel would result elections seimas different specificity european one need compare
2019-05-29 12:08:35;pl;JablonskiDoktor;Warszawa, Polska;"""Szanse marne, bo ani niby-lider Schetyna nie nastąpi, jak nakazywałaby chwila, ani nie ma tej miernoty czym zastąpić. Dalej: sama KE nie wie, co teraz ze sobą zrobić. ""
https://t.co/d2cfEMYz6e https://t.co/BPwDnZtGae";https://otomojapropaganda.blogspot.com/2019/05/wybory-europejskie-2019-r.html, https://twitter.com/YogiMisiu/status/1133483117119967237;;;3;10;"""Szanse marne, bo ani niby-lider Schetyna nie nastąpi, jak nakazywałaby chwila, ani nie ma tej miernoty czym zastąpić. Dalej: sama KE nie wie, co teraz ze sobą zrobić. """;;"""The European elections showed a strong position of Law and Justice, but you can't say that it has come to massacre the opposition,"" Professor Tomasz Straw for";european elections showed strong position law justice cant say come massacre opposition professor tomasz straw
2019-05-29 11:34:52;pl;jjjerzyk;Polska;"@dw_polski Ale to były wybory europejskie zdaje się. A może się mylę.
A że się wpieprzacie w nasze sprawy to: 
Lidla już omijam od kilku lat od dziś zaczynam Kauflanda.
Einen schönen Tag noch!";;;dw_polski;1;3;Ale to były wybory europejskie zdaje się. A może się mylę. A że się wpieprzacie w nasze sprawy to: Lidla już omijam od kilku lat od dziś zaczynam Kauflanda. Einen schönen Tag noch!;;"""The odds are in vain, because neither the alleged leader of the Shetina will not happen, as nakazywałaby the time, and there is this dullness, than to replace. Next: itself the EC does not know now what to do with myself. ""[!] But it was the European elections, it seems. I may be wrong. What wpieprzacie in our case is: Lidl already skips a few years from today I start Kauflanda. Einen schönen Tag noch!";odds vain neither alleged leader shetina happen nakazywałaby time dullness replace next ec know european elections seems may wrong wpieprzacie case lidl already skips years today start kauflanda einen schönen tag noch
2019-05-29 10:51:56;pl;KvvKwiatkowski;Warsaw, Poland;"@MSWiA_GOV_PL @jbrudzinski Proszę też pogratulować naszym sojusznikom PATRIOTOM z partii konserwatywnych którzy wygrali razem z nami Wybory Europejskie 👍

WĘGRY = 52%
FRANCJA 23% 
WŁOCHY = 34%
AUSTRIA = 35% https://t.co/T3LbEnkc4b";;;MSWiA_GOV_PL, jbrudzinski;2;1;Proszę też pogratulować naszym sojusznikom PATRIOTOM z partii konserwatywnych którzy wygrali razem z nami Wybory Europejskie WĘGRY = 52% FRANCJA 23% WŁOCHY = 34% AUSTRIA = 35%;👍;Please also congratulate our allies of the PATRIOTS from the conservative party, who won with us the European Elections HUNGARY = 52% FRANCE 23% ITALY = 34%, AUSTRIA = 35%;please also congratulate allies patriots conservative party us european elections hungary france italy austria
2019-05-29 10:48:58;pl;JablonskiDoktor;Warszawa, Polska;"Nastał RAJ. 
https://t.co/d2cfEMYz6e https://t.co/TMLlZ8ryCx";https://otomojapropaganda.blogspot.com/2019/05/wybory-europejskie-2019-r.html, https://twitter.com/Gorlewski10/status/1133683120815968257;;;2;6;Nastał RAJ.;;Came PARADISE.;came paradise
2019-05-29 10:17:04;pl;EDBydgoszcz;Polska;"Wybory europejskie 2019: najwyższa frekwencja od 20 lat!
Po wyborach czas na sfinalizowanie europejskich grup politycznych i wybranie następnego przewodniczącego Komisji Europejskiej.
https://t.co/T8ioq3RgfW
Wstępne wyniki oraz frekwencja wg kraju:
https://t.co/oSWe6tQlOA https://t.co/oTxK4kfYGE";https://wyniki-wybory.eu/niemcy/?fbclid=IwAR16-0P6L6WsnC9MFeIpc3q5OZ4onmPerMGUWHwuigDcaku2I_629nO_huU, http://www.europarl.europa.eu/news/pl/headlines/eu-affairs/20190523STO52402/wybory-2019-najwyzsza-frekwencja-od-20-lat;;;0;0;Wybory europejskie 2019: najwyższa frekwencja od 20 lat! Po wyborach czas na sfinalizowanie europejskich grup politycznych i wybranie następnego przewodniczącego Komisji Europejskiej. Wstępne wyniki oraz frekwencja wg kraju:;;2019 European elections: highest voter turnout of 20 years! After the election the time for the completion of the European political groups and the choice of the next President of the European Commission. Preliminary results and turnout in the country:;european elections highest voter turnout years election time completion european political groups choice next president european commission preliminary results turnout country
2019-05-29 09:49:23;pl;klosek1906;Polska;@DominikKucinsk Teraz były wybory Europejskie więc o jakim programie mówimy? Nie wiadomo czy w takim składzie będzie to na jesień.;;;DominikKucinsk;0;0;Teraz były wybory Europejskie więc o jakim programie mówimy? Nie wiadomo czy w takim składzie będzie to na jesień.;;Today was the European elections, so what program is it? It is not known if this group will be in the fall.;today european elections program known group fall
2019-05-29 09:14:06;pl;ParlamentarnyPL;;- Koalicja Europejska była powołana na wybory europejskie. Te wybory się zakończyły. My plan wykonaliśmy. Mamy trzech europosłów - powiedział prezes PSL Władysław Kosiniak-Kamys;;;;0;0;- Koalicja Europejska była powołana na wybory europejskie. Te wybory się zakończyły. My plan wykonaliśmy. Mamy trzech europosłów - powiedział prezes PSL Władysław Kosiniak-Kamys;;- European coalition was created in the European elections. These elections ended. We plan fulfilled. We have three MEPs, the President said PSL Wladyslaw Kosiniak-Kamys;european coalition created european elections elections ended plan fulfilled three meps president said psl wladyslaw kosiniakkamys
2019-05-29 05:42:57;pl;Kirdan_13;Tulum;@JackTizer Kryzys to dopiero za rok, półtora. Opozycja się nie zjednoczy, zwłaszcza, że ten eksperyment na wybory europejskie się nie udał.;;;JackTizer;0;2;Kryzys to dopiero za rok, półtora. Opozycja się nie zjednoczy, zwłaszcza, że ten eksperyment na wybory europejskie się nie udał.;;The crisis is only a year and a half. The opposition does not unite, moreover, that this experiment in European elections did not go.;crisis year half opposition unite moreover experiment european elections go
2019-05-28 21:20:02;pl;JablonskiDoktor;Warszawa, Polska;"""PiS będzie rósł w siłę. Nie tylko i nie tyle tym zwycięstwem, ale ""pomocą"" Biedronia, który będzie teraz stawał KE niemożliwe do spełnienia warunki, i który wciąż będzie korzystał z parasola ochronnego ""mediów"" PiS-owskich,""
https://t.co/d2cfEMYz6e https://t.co/Nur4OLpz1y";https://twitter.com/i/web/status/1133483091526397952;;;1;7;"""PiS będzie rósł w siłę. Nie tylko i nie tyle tym zwycięstwem, ale ""pomocą"" Biedronia, który będzie teraz stawał KE niemożliwe do spełnienia warunki, i który wciąż będzie korzystał z parasola ochronnego ""mediów"" PiS-owskich,""";;"""PiS will continue to grow from strength to strength. Not only this victory, but the ""help"" Biedronia, which has now become impossible to satisfy EC conditions, and which will still use the protective umbrella of ""media"", PiS-legislative acts,""";pis continue grow strength strength victory help biedronia become impossible satisfy ec conditions still use protective umbrella media pislegislative acts
2019-05-28 20:40:54;pl;RyszardZajdel;Warszawa, Mazowieckie;Donald Tusk komentuje wybory europejskie https://t.co/iEgM8CiZcX;https://www.tvn24.pl/939770;;;0;0;Donald Tusk komentuje wybory europejskie;;Donald Tusk says the European elections;donald tusk says european elections
2019-05-28 20:17:33;pl;jolanta_jk;Polska;""" Gdybyście mieli się podzielić, to zastanówcie się trzy razy"". Donald Tusk komentuje wybory europejskie https://t.co/M6criLSarR";https://www.tvn24.pl/939770;;;0;1;""" Gdybyście mieli się podzielić, to zastanówcie się trzy razy"". Donald Tusk komentuje wybory europejskie";;"""If you had to share, think three times."" Donald Tusk says the European elections";share think three times donald tusk says european elections
2019-05-28 20:13:10;pl;temida1310;Nordrhein-Westfalen;Zauwazcie  twiterowicze jak rabany lewacki  juzTT usuwa obserwujacych i obserwowanych( zadna kasa nie smierdzi) , europejskie lewactwo wie ,ze przegralo wybory z internetem!!! Dlatego sypnelo groszem tam gdzie trzeba, stad ACTA-2 !!!!! Internety wygraly wybory do PE !!!👏👏🇵🇱💪;https://twitter.com/i/web/status/1133466262577848320;;;0;1;Zauwazcie twiterowicze jak rabany lewacki juzTT usuwa obserwujacych i obserwowanych( zadna kasa nie smierdzi) , europejskie lewactwo wie ,ze przegralo wybory z internetem!!! Dlatego sypnelo groszem tam gdzie trzeba, stad ACTA-2 !!!!! Internety wygraly wybory do PE !!!;👏👏🇵🇱💪;Zauwazcie twiterowicze as rabany left juzTT removes obserwujacych and surveillance( no cash does not stink) , the European lewactwo knows przegralo elections with the Internet!!! So sypnelo money where you need it, here the ACTA-2 !!!!! Internet wygraly elections in PE !!!;zauwazcie twiterowicze rabany left juztt removes obserwujacych surveillance cash stink european lewactwo knows przegralo elections internet sypnelo money need acta internet wygraly elections pe
2019-05-28 20:11:46;pl;DGPrawna;Warszawa, Polska;"PiS wyhodował własne lemingi. Skala zwycięstwa zaskoczyła polityków rządzącej partii

Piszą @tzolciak @grzegorzosiecki

https://t.co/cKcxOx5iQ7";https://twitter.com/i/web/status/1133465909497094144;;tzolciak;4;5;PiS wyhodował własne lemingi. Skala zwycięstwa zaskoczyła polityków rządzącej partii Piszą;;PiS grew their own lemmings. The scale of the victory surprised politicians of the ruling party Write;pis grew lemmings scale victory surprised politicians ruling party write
2019-05-28 20:01:21;pl;JablonskiDoktor;Warszawa, Polska;"U mnie są teksty polityczne, za free. 
Czasem trzeba głosować, a częściej nie. 
Za taki shit Semka bierze 2 tys. zł na golonkę, a Holecka 40 tys. na wibrator. 
Ja z tych rzeczy nie korzystam, więc tylko piszę... 
To i tak w PL już nikomu niepotrzebne. 
https://t.co/d2cfEMYz6e https://t.co/xOXH5Tslah";https://twitter.com/i/web/status/1133463288572973056;;;3;12;U mnie są teksty polityczne, za free. Czasem trzeba głosować, a częściej nie. Za taki shit Semka bierze 2 tys. zł na golonkę, a Holecka 40 tys. na wibrator. Ja z tych rzeczy nie korzystam, więc tylko piszę... To i tak w PL już nikomu niepotrzebne.;;I have political lyrics, free. Sometimes you have to vote, but often not. Shit Semka takes 2 thousand rubles for golonkę and Holecka 40 thousand. on the vibrator. I these things do not use, so only write... and so RU is already useless.;political lyrics free sometimes vote often shit semka takes thousand rubles golonkę holecka thousand vibrator things use write ru already useless
2019-05-28 19:13:49;pl;wnppl;Polska;Myślicie, że Polska dorobi się jakiś stanowisk w nowej UE? https://t.co/RPx19CpFpu;https://bit.ly/2XcbxP0;;;1;1;Myślicie, że Polska dorobi się jakiś stanowisk w nowej UE?;;You think Poland, I have some posts in the new EU?;think poland posts new eu
2019-05-28 19:03:55;pl;JablonskiDoktor;Warszawa, Polska;"""PO została zaszachowana nie tylko przez swoich koalicjantów, ale przez nową broń Kaczyńskiego,""Wiosnę"" Biedronia, który, zgodnie z oczekiwaniami Jarosława, przekroczył ledwo próg wyborczy, choć marzyło mu się więcej. Ale dla PiS-u to wymarzona przystawka"" https://t.co/d2cfEMYz6e https://t.co/dzf7Mh0fqS";https://twitter.com/i/web/status/1133448833722212353;;;1;14;"""PO została zaszachowana nie tylko przez swoich koalicjantów, ale przez nową broń Kaczyńskiego,""Wiosnę"" Biedronia, który, zgodnie z oczekiwaniami Jarosława, przekroczył ledwo próg wyborczy, choć marzyło mu się więcej. Ale dla PiS-u to wymarzona przystawka""";;"""AFTER zaszachowana was not only their koalicjantów, but new weapons Kaczynski,""Spring"" Biedronia, which, according to the expectations of Yaroslav, barely crossed the threshold of the election, although he wanted more. But PiS is the ideal equipment""";zaszachowana koalicjantów new weapons kaczynskispring biedronia according expectations yaroslav barely crossed threshold election although wanted pis ideal equipment
2019-05-28 18:34:27;pl;JablonskiDoktor;Warszawa, Polska;"""Polska - oficjalnie kraj o największej liczbie fanów UE - zbliżyła się gwałtownie do Rosji i jednocześnie powiedziała ""nie"" Zachodowi. Jak to się stało? ""Nie chcę już tu żyć!"" - piszą na mediach społecznościowych. To jednak było do przewidzenia.""  https://t.co/d2cfEMYz6e https://t.co/AVCCvPA2at";https://twitter.com/i/web/status/1133441421502013442;;;1;6;"""Polska - oficjalnie kraj o największej liczbie fanów UE - zbliżyła się gwałtownie do Rosji i jednocześnie powiedziała ""nie"" Zachodowi. Jak to się stało? ""Nie chcę już tu żyć!"" - piszą na mediach społecznościowych. To jednak było do przewidzenia.""";;"""Russia - officially the country with the largest number of fans of the EU - came rapidly to Russia and at the same time, she said ""no"" to the West. How did this happen? ""I don't want to live here!"" - write in social networks. This, however, was foreseeable.""";russia officially country largest number fans eu came rapidly russia time said west happen dont want live write social networks however foreseeable
2019-05-28 18:24:22;pl;Kikusia11;Warszawa, Polska;Rumunia: Wybory europejskie wygrywa główna siła opozycyjna https://t.co/bKSfuMckY3;https://www.rmf24.pl/raporty/raport-wybory-do-parlamentu-europejskiego/fakty/news-rumunia-wybory-europejskie-wygrywa-glowna-sila-opozycyjna,nId,3012708;;;0;0;Rumunia: Wybory europejskie wygrywa główna siła opozycyjna;;Romania: European Election win by the main opposition force;romania european election win main opposition force
2019-05-28 18:09:53;pl;JablonskiDoktor;Warszawa, Polska;"Jak u mnie ma być tekst, to on jest... 
https://t.co/d2cfEMYz6e https://t.co/dwQnxtOwlH";https://otomojapropaganda.blogspot.com/2019/05/wybory-europejskie-2019-r.html, https://twitter.com/Esterka03143949/status/1133434626062602240;;;1;6;Jak u mnie ma być tekst, to on jest...;;How am I supposed to be text, it...;supposed text
2019-05-28 18:06:15;pl;KasiakMarek;Warszawa Polska i nie tylko ;Mobilizacja elektoratu wiejskiego i małomiasteczkowego nastąpiła ns terenach rządzonych przez PiS. Dziwne. Bo na innych nie. W dodatku prawie wszyscy tam głosowali na PiS. A dotychczas elektorat wiejski wybory europejskie ignorował. No i ta wysoka frekwencja jak nigdzie indziej;https://twitter.com/i/web/status/1133434324030771200;;;1;4;Mobilizacja elektoratu wiejskiego i małomiasteczkowego nastąpiła ns terenach rządzonych przez PiS. Dziwne. Bo na innych nie. W dodatku prawie wszyscy tam głosowali na PiS. A dotychczas elektorat wiejski wybory europejskie ignorował. No i ta wysoka frekwencja jak nigdzie indziej;;"Mobilization of the electorate in rural and provincial occurred NS the areas managed by the ""Manneken Pis"". Weird. Because the other is not. In addition, almost everyone there voted for ""Manneken Pis"". And still the electorate of rural European elections ignored. Well, this high turnout as anywhere";mobilization electorate rural provincial occurred ns areas managed manneken pis weird addition almost everyone voted manneken pis still electorate rural european elections ignored well high turnout anywhere
2019-05-28 18:01:28;pl;JablonskiDoktor;Warszawa, Polska;"Tekst o azjatycko-""europejskich"" wyborach Polaków - już na blogu #MojaPropaganda. 
Polecam: 
https://t.co/d2cfEMYz6e

PS Napisałem go w 10 minut, taki był tłok na TT. Ale pewnie się spodoba. 
Czytajcie. https://t.co/cJuvOvQoDY";https://twitter.com/i/web/status/1133433120202592264;MojaPropaganda;;4;8;"Tekst o azjatycko-""europejskich"" wyborach Polaków - już na blogu . Polecam: PS Napisałem go w 10 minut, taki był tłok na TT. Ale pewnie się spodoba. Czytajcie.";;"The text about the Asian and""European"" elections Poles already in the blog . I recommend: PS I Wrote it in 10 minutes, that was the piston on the TT. But I will probably like it. Read.";text asian andeuropean elections poles already blog recommend ps wrote minutes piston tt probably like read
2019-05-28 17:23:12;pl;mgrSkiba;Kraków, Polska;Czy Konfederacja odbierze PiS-owi większość? https://t.co/jpAG0OUZRo;https://kulturaliberalna.pl/2019/05/28/konfederacja-bodziony-wybory-europejskie/;;;0;0;Czy Konfederacja odbierze PiS-owi większość?;;Or Confederation gets PiS-SARS most?;confederation gets pissars
2019-05-28 17:22:24;pl;PolsatNewsPL;;.@SasinJacek w @WIOwPN: Koalicja Europejska chyba w ogóle zakończyła swój byt, bo ona była projektem na te wybory europejskie i widać, że nie przyniosła oczekiwanych dla opozycji totalnej efektów https://t.co/e19K6Zio7S https://t.co/Vd3U7Yp6QL;https://twitter.com/i/web/status/1133423286673641472;;SasinJacek, WIOwPN;2;2;. w : Koalicja Europejska chyba w ogóle zakończyła swój byt, bo ona była projektem na te wybory europejskie i widać, że nie przyniosła oczekiwanych dla opozycji totalnej efektów;;. in : Coalition, Union, probably, in the whole had concluded its existence, because it was a project at these European elections and you will see that did not bring the expected total for the opposition effects;coalition union probably whole concluded existence project european elections see bring expected total opposition effects
2019-05-28 17:15:42;pl;wroblewski_m;Wrocław/Kępno/Warszawa;"@Tomasz_Walczak Zgorzelski (teoretycznie będący najbliżej sztabu KE) już wczoraj rano o tym wprost powiedział, sugerował to też Kosiniak i Stefaniak (""KE była tylko na wybory europejskie"")
https://t.co/51kJ7FqAVz";https://twitter.com/i/web/status/1133421601104551938;;Tomasz_Walczak;0;2;"Zgorzelski (teoretycznie będący najbliżej sztabu KE) już wczoraj rano o tym wprost powiedział, sugerował to też Kosiniak i Stefaniak (""KE była tylko na wybory europejskie"")";;"Zgorzelski (theoretically being closest staff EC) yesterday morning about this just said he suggested it too Kosiniak and Stefaniak (""the KE was only in European elections"")";zgorzelski theoretically closest staff ec yesterday morning said suggested kosiniak stefaniak ke european elections
