created_at;lang;screen_name;location;full_text;urls;tags;mentions;retweet_count;favorite_count;parsed_text;emoji;english;clean
2019-05-29 09:08:49;nl;floorbouma;Amsterdam, The Netherlands;"""Een van de meest ingetikte zoektermen op de Franse Google was zondag ‘tweede ronde Europese verkiezingen’."" 😐 https://t.co/UEqHMjsckL";https://www.nrc.nl/nieuws/2019/05/29/marine-le-pen-blijft-voor-de-meeste-fransen-besmet-a3961991;;;0;1;"""Een van de meest ingetikte zoektermen op de Franse Google was zondag ‘tweede ronde Europese verkiezingen’."" ";😐;"""One of the most popular indexes on the French Google, it was Sunday, the second round of the European elections.""";one popular indexes french google sunday second round european elections
2019-05-29 09:06:40;nl;JongeDemocraten;;"▶️Samen met de @jspvda, @PerspectieF en @DWARS hebben wij een vluchtelingenmanifest geschreven. Het is een akkoord over de kernpunten van het Europees migratiebeleid!

Lees hier het manifest en nieuwsbericht👇

https://t.co/uQeCsPSMCO";https://twitter.com/i/web/status/1133660918754287616;;jspvda, PerspectieF, DWARS;5;2;▶Samen met de , en hebben wij een vluchtelingenmanifest geschreven. Het is een akkoord over de kernpunten van het Europees migratiebeleid! Lees hier het manifest en nieuwsbericht;️, 👇;Push together , and we have a vluchtelingenmanifest to be written. It is an agreement on the main points of the European migration policy! Click here to read the manifesto and news;push together vluchtelingenmanifest written agreement main points european migration policy click read manifesto news
2019-05-29 08:55:46;nl;DoorbraakBe;Vlaanderen;"Christophe Bostyn: ‘Puigdemont wint Europese verkiezingen in Catalonië https://t.co/dL4xq0ZlUp
@chrisbostyn https://t.co/v7eD0wTNoo";https://doorbraak.be/puigdemont-wint-europese-verkiezingen-in-catalonie/;;chrisbostyn;1;2;Christophe Bostyn: ‘Puigdemont wint Europese verkiezingen in Catalonië;;Christophe Bostyn: ‘Puigdemont to win the European elections in Catalonia;christophe bostyn ‘puigdemont win european elections catalonia
2019-05-29 08:55:26;nl;_tynaarlo;;Noordenveld op meerdere fronten voorloper https://t.co/q5FqheNYKB Raad van Noordenveld De Europese Verkiezingen zorgden afgelopen week voor reuring op het Noordenveldse gemeentehuis. Niet...;http://bit.ly/2MbsXKG, https://twitter.com/i/web/status/1133658093563383808;;;0;0;Noordenveld op meerdere fronten voorloper Raad van Noordenveld De Europese Verkiezingen zorgden afgelopen week voor reuring op het Noordenveldse gemeentehuis. Niet...;;Noordenveld in more ways than one, precursor to the Board of Noordenveld in The European Elections, made last week, for the activity in the Noordenveldse the town hall. Don't...;noordenveld ways one precursor board noordenveld european elections made last week activity noordenveldse town hall dont
2019-05-29 08:51:14;nl;AlexGra87443478;;Puigdemont wint Europese verkiezingen in Catalonië - https://t.co/UAj2jPnw0W https://t.co/2Oa6RHD6Uw;http://Doorbraak.be, https://doorbraak.be/puigdemont-wint-europese-verkiezingen-in-catalonie/;;;0;0;Puigdemont wint Europese verkiezingen in Catalonië -;;Puigdemont to win the European elections in Catalonia, -;puigdemont win european elections catalonia
2019-05-29 08:44:29;nl;Knack;Brussels, Belgium;Opmerkelijke opkomst voor de Europese verkiezingen https://t.co/oHkDc9S9pw;https://www.knack.be/nieuws/belgie/opmerkelijke-opkomst-voor-de-europese-verkiezingen/article-normal-1469659.html?utm_medium=social_knack&utm_source=Twitter#Echobox=1559119468;;;0;0;Opmerkelijke opkomst voor de Europese verkiezingen;;A remarkable turnout for the elections to the European parliament;remarkable turnout elections european parliament
2019-05-29 08:38:00;nl;Vrouwenpagina;Nederland;"Voorkeursstemmen bieden Uitgeestse D66-politica zicht op Europese zetel  
https://t.co/bZGixv1doA

#vrouwen #Rafaela #politiek #verkiezingen #Europa #EU #Europarlement";https://www.nhnieuws.nl/nieuws/246697/voorkeursstemmen-bieden-uitgeestse-d66-politica-zicht-op-europese-zetel, https://twitter.com/i/web/status/1133653705314754560;vrouwen;;0;0;Voorkeursstemmen bieden Uitgeestse D66-politica zicht op Europese zetel;;Of votes in favour on offer Uitgeestse D66-mp a view to the European office;votes favour offer uitgeestse dmp view european office
2019-05-29 08:36:53;nl;JeroendePreter;Klein Willebroek;Met professor @SLdeLange besprak ik de resultaten van de Europese verkiezingen. Te beginnen in Vlaanderen. https://t.co/v1KN7CCPCk;https://www.knack.be/nieuws/wereld/migratiekritische-partijen-halen-er-voordeel-uit-als-ook-andere-partijen-voortdurend-over-het-thema-praten/article-longread-1469739.html;;SLdeLange;5;11;Met professor besprak ik de resultaten van de Europese verkiezingen. Te beginnen in Vlaanderen.;;With the professor discussed the results of the elections to the European parliament. To begin with, in Flanders, belgium.;professor discussed results elections european parliament begin flanders belgium
2019-05-29 08:21:43;nl;P_Vanbellingen;Sint-Genesius-Rode  Vlaanderen;"Verhelderend artikel van @chrisbostyn voor @DoorbraakBe

Junqueras, Comín én Puigdemont zijn verkozen voor het Europees Parlement. De vraag is, zal Spanje hun laten zetelen?
#LlibertatPresosPoliticsiExiliats

https://t.co/yPAsYjgE7o";https://twitter.com/i/web/status/1133649610524778497;;chrisbostyn, DoorbraakBe;9;7;Verhelderend artikel van voor Junqueras, Comín én Puigdemont zijn verkozen voor het Europees Parlement. De vraag is, zal Spanje hun laten zetelen?;;Informative article for Junqueras, Comín, and Puigdemont have been elected to the European Parliament. The question is, will Spain, their members are?;informative article junqueras comín puigdemont elected european parliament question spain members
2019-05-29 08:21:26;nl;AkkerTweet;'s-Heerenberg, Montferland;@jhuitema en @AnnieSchreijer nek aan nek met voorkeursstemmen | https://t.co/CAaxkDuCvB - Nieuws en kennis voor de akkerbouwers https://t.co/spjLDEE5Wm #akker #Europese #Verkiezingen;http://Akkerwijzer.nl, https://twitter.com/i/web/status/1133649535555854337;;jhuitema, AnnieSchreijer;0;0;en nek aan nek met voorkeursstemmen | - Nieuws en kennis voor de akkerbouwers;;and is neck-and-neck with the votes in favour | Secret, and the know-how to the farmers;neckandneck votes favour secret knowhow farmers
2019-05-29 08:20:28;nl;gouda_nieuws;;Vuurwerkenquête resultaten zijn binnen Tijdens de Europese verkiezingen was het voor kiezers in #Bodegraven-#Reeuwijk ook mogelijk om deel te nemen aan een enquête... https://t.co/VpwzAHbNyt;https://twitter.com/i/web/status/1133649294551146496;Bodegraven;;0;0;Vuurwerkenquête resultaten zijn binnen Tijdens de Europese verkiezingen was het voor kiezers in - ook mogelijk om deel te nemen aan een enquête...;;Vuurwerkenquête results are in for the European elections, for voters also to take part in a survey,...;vuurwerkenquête results european elections voters also take part survey
2019-05-29 08:20:12;nl;agboer2;Assen, Nederland;Maar heel veel van de PVV hebben juist niet gestemd, blijkt bij de Europese verkiezingen en ja dan ga je het verliezen van de andere partijen die juist wel stemmen. https://t.co/7E3fnGyQpG;https://twitter.com/i/web/status/1133649227480014850;;;0;0;Maar heel veel van de PVV hebben juist niet gestemd, blijkt bij de Europese verkiezingen en ja dan ga je het verliezen van de andere partijen die juist wel stemmen.;;But there are lots of BLOGS and have not voted in favor, with elections to the European parliament and the answer is yes, you will lose the rest of the parties who have right to vote.;lots blogs voted favor elections european parliament answer yes lose rest parties right vote
2019-05-29 08:19:35;nl;kaadeevee;Groningen, Nederland;@MiddelbeekOortg @Taaldieren @ewoudsanders Met de Europese verkiezingen was het ook weer om te huilen: We zullen zien hoe dat GAAT verlopen - Het is een van de laatste landen die weten hoe de uitslag er hier uit GAAT zien - GAAT het kabinet hier last van hebben? 🥺 En nu a/h werk... 🥳;https://twitter.com/i/web/status/1133649073364459521;;MiddelbeekOortg, Taaldieren, ewoudsanders;0;0;Met de Europese verkiezingen was het ook weer om te huilen: We zullen zien hoe dat GAAT verlopen - Het is een van de laatste landen die weten hoe de uitslag er hier uit GAAT zien - GAAT het kabinet hier last van hebben? En nu a/h werk... ;🥺, 🥳;With the elections to the European parliament, it was back to the crying: We'll have to see how this is GOING to be one of the last countries to know what the outcome here IS - WILL the cabinet have? And now the a/h to work...;elections european parliament back crying well see going one last countries know outcome cabinet ah work
2019-05-29 08:03:10;nl;DoorbraakBe;Vlaanderen;De linkse Catalanisten van ERC winnen de gemeenteraadsverkiezingen in Catalonië, Puigdemont's liberalen, met hemzelf op kop, wint dan weer de Europese verkiezingen. De vraag is: Zal Spanje hem laten zetelen? https://t.co/bT02W0mBW7 https://t.co/0EBfMyFhCe;https://twitter.com/i/web/status/1133644940142088192;;;0;3;De linkse Catalanisten van ERC winnen de gemeenteraadsverkiezingen in Catalonië, Puigdemont's liberalen, met hemzelf op kop, wint dan weer de Europese verkiezingen. De vraag is: Zal Spanje hem laten zetelen?;;The left-hand Catalanisten of the PAGE to win the elections in Catalonia, Puigdemont's liberal democrats, with himself at the head, to win the European elections in the country. So the question is, Will Spain have to make him sit?;lefthand catalanisten page win elections catalonia puigdemonts liberal democrats head win european elections country question spain make sit
2019-05-29 08:01:01;nl;hvlint;amsterdam;"De schade van orkaan Donald –
De uitslag van de Europese verkiezingen biedt hoop. De EU-landen blijken beter bestand tegen de verwoestende kracht van nieuw rechts, aangewakkerd door Donald Trump, dan landen buiten Europa.
https://t.co/5NbMRrfVJX via @DeGroene";https://twitter.com/i/web/status/1133644398686822400;;;0;0;De schade van orkaan Donald – De uitslag van de Europese verkiezingen biedt hoop. De EU-landen blijken beter bestand tegen de verwoestende kracht van nieuw rechts, aangewakkerd door Donald Trump, dan landen buiten Europa. via;;The damage caused by hurricane Keith, The results of the European elections, provides hope. The EU countries appear to be more resistant to the destructive power of the new one to the right, stirred up by Donald Trump, than other countries outside of Europe. the;damage caused hurricane keith results european elections provides hope eu countries appear resistant destructive power new one right stirred donald trump countries outside europe
2019-05-29 07:57:55;nl;omnescontra1;;Le Pen doet een beroep op Macron om af te treden na overwinning Europese verkiezingen https://t.co/t9gvvcIhRC;https://twitter.com/V_of_Europe/status/1133328093739933703;;;0;0;Le Pen doet een beroep op Macron om af te treden na overwinning Europese verkiezingen;;Le Pen has put out a call on the Macron to step down after victory in the European elections;le pen put call macron step victory european elections
2019-05-29 07:55:12;nl;_pvda;;#PvdA wint fors bij Europese verkiezingen in #Dongen, lage opkomst https://t.co/vweg2iK2VX De uitslag in #Dongen van de vorige week gehouden verkiezingen voor het Europese Parlement wijkt...;http://bit.ly/2VU7VQw, https://twitter.com/i/web/status/1133642934920908801;PvdA, Dongen, Dongen;;0;0;wint fors bij Europese verkiezingen in , lage opkomst De uitslag in van de vorige week gehouden verkiezingen voor het Europese Parlement wijkt...;;to win heavily in the European elections , the low turnout is The result of last week's elections to the European Parliament, is different...;win heavily european elections low turnout result last weeks elections european parliament different
2019-05-29 07:50:05;nl;kennisbankOB;The Hague, The Netherlands;Dit zijn de voorlopige uitslagen van de Europese Parlementsverkiezingen 2019. Meer weten over #verkiezingen? Lees het op onze Kennisbank: https://t.co/glvmidoxNZ #openbaarbestuur #kiesraad https://t.co/KZnZvoIWRx;https://twitter.com/i/web/status/1133641648087416833;verkiezingen;;0;0;Dit zijn de voorlopige uitslagen van de Europese Parlementsverkiezingen 2019. Meer weten over ? Lees het op onze Kennisbank:;;These are the preliminary results of the Eu Parliamentary elections of 2019. Want to know more about it ? Please read our knowledge base:;preliminary results eu parliamentary elections want know please read knowledge base
2019-05-29 07:27:53;nl;varkensbedrijf;Dronten;@AnnieSchreijer: Blij verrast door enorm aantal #voorkeursstemmen tijdens de #Europese #Verkiezingen van 23 mei! https://t.co/WnweMl1pAV https://t.co/F4Ixj5geZl;https://twitter.com/i/web/status/1133636060855046144;voorkeursstemmen, Europese, Verkiezingen;AnnieSchreijer;0;1;: Blij verrast door enorm aantal tijdens de van 23 mei!;;: Pleasantly surprised by the huge amount of at's on the 23rd of may!;pleasantly surprised huge amount ats rd may
2019-05-29 07:27:25;nl;PluimveeActueel;Dronten;@AnnieSchreijer: Blij verrast door enorm aantal #voorkeursstemmen tijdens de #Europese #Verkiezingen van 23 mei! https://t.co/IbzkwOK1B2 https://t.co/kcRp0Vexyt;https://twitter.com/i/web/status/1133635944861622272;voorkeursstemmen, Europese, Verkiezingen;AnnieSchreijer;0;1;: Blij verrast door enorm aantal tijdens de van 23 mei!;;: Pleasantly surprised by the huge amount of at's on the 23rd of may!;pleasantly surprised huge amount ats rd may
2019-05-29 07:26:56;nl;melkveebedrijf;Dronten;@AnnieSchreijer: Blij verrast door enorm aantal #voorkeursstemmen tijdens de #Europese #Verkiezingen van 23 mei! https://t.co/Hxq6TpZndy https://t.co/Sw5CvLsD7x;https://twitter.com/i/web/status/1133635820823470081;voorkeursstemmen, Europese, Verkiezingen;AnnieSchreijer;0;1;: Blij verrast door enorm aantal tijdens de van 23 mei!;;: Pleasantly surprised by the huge amount of at's on the 23rd of may!;pleasantly surprised huge amount ats rd may
2019-05-29 07:26:10;nl;AkkerbouwNieuws;Dronten;@AnnieSchreijer: Blij verrast door enorm aantal #voorkeursstemmen tijdens de #Europese #Verkiezingen van 23 mei! https://t.co/CnowF2a1Q9 https://t.co/fTg6Kns6dq;https://twitter.com/i/web/status/1133635629332541440;voorkeursstemmen, Europese, Verkiezingen;AnnieSchreijer;0;1;: Blij verrast door enorm aantal tijdens de van 23 mei!;;: Pleasantly surprised by the huge amount of at's on the 23rd of may!;pleasantly surprised huge amount ats rd may
2019-05-29 07:25:28;nl;deloonwerker;Dronten;@AnnieSchreijer: Blij verrast door enorm aantal #voorkeursstemmen tijdens de #Europese #Verkiezingen van 23 mei! https://t.co/dqc9Swj14f https://t.co/1R8Uzzqe56;https://twitter.com/i/web/status/1133635454195118080;voorkeursstemmen, Europese, Verkiezingen;AnnieSchreijer;0;1;: Blij verrast door enorm aantal tijdens de van 23 mei!;;: Pleasantly surprised by the huge amount of at's on the 23rd of may!;pleasantly surprised huge amount ats rd may
2019-05-29 07:24:31;nl;SjoerdMouissie;The Netherlands;@brouwerkees @dickschinkelsh Historisch zie je juist dat PVV-aanhang best kwam opdagen tijdens Europese verkiezingen. In 2009 en 2014 goede resultaten. En dan nu 3,5 procent scoren. Ik vind dat wel wat zeggen...;https://twitter.com/i/web/status/1133635212582301696;;brouwerkees, dickschinkelsh;0;2;Historisch zie je juist dat PVV-aanhang best kwam opdagen tijdens Europese verkiezingen. In 2009 en 2014 goede resultaten. En dan nu 3,5 procent scoren. Ik vind dat wel wat zeggen...;;Historically, you see, you are correct that the ONLY supporters are the best was to show up at the European elections in the country. In the 2009 and 2014 results. And now it is 3.5 percent of the scoring. I think that's what the say...;historically see correct supporters best show european elections country results percent scoring think thats say
2019-05-29 07:18:03;nl;lutgroenez;;Puigdemont wint Europese verkiezingen in Catalonië https://t.co/GD2pou5r63;https://doorbraak.be/puigdemont-wint-europese-verkiezingen-in-catalonie/;;;2;1;Puigdemont wint Europese verkiezingen in Catalonië;;Puigdemont to win the European elections in Catalonia;puigdemont win european elections catalonia
2019-05-29 07:10:32;nl;block_ivan;Meerdonk;Velen hebben het over het slechte resultaat van #groen ? Mag ik jullie er even op wijzen dat we na deze verkiezingen echt wel bij de grote mensen horen! Dus weg mat al dat negativisme aub. In bijlage de resultaten van de Europese verkiezingen met de Vlaamse stemmen.#hetkananders https://t.co/EHtC8uW5CU;https://twitter.com/i/web/status/1133631694374952960;groen;;0;1;Velen hebben het over het slechte resultaat van ? Mag ik jullie er even op wijzen dat we na deze verkiezingen echt wel bij de grote mensen horen! Dus weg mat al dat negativisme aub. In bijlage de resultaten van de Europese verkiezingen met de Vlaamse stemmen.;;For many, it's the bad result ? Can I just say that this election is really the big part of it! So, the way, matt, all that negativity, please. In the appendix, the results of the elections to the European parliament by the Flemish vote.;many bad result say election really big part way matt negativity please appendix results elections european parliament flemish vote
2019-05-29 07:09:33;nl;Suikerbuikje;;@2018Wilhelmina Precies. Dat zie je terug bij de Europese Verkiezingen. Steeds meer mensen zijn het beu en gaan steeds rechtser stemmen.;;;2018Wilhelmina;0;1;Precies. Dat zie je terug bij de Europese Verkiezingen. Steeds meer mensen zijn het beu en gaan steeds rechtser stemmen.;;Exactly. This is can be seen in the Elections to the European parliament. More and more people are sick and tired of it and are getting right wing votes.;exactly seen elections european parliament people sick tired getting right wing votes
2019-05-29 07:06:07;nl;JonaLendering;Amsterdam, Nederland;@lquispel @BasEickhout Nee, volgens mij kon je het uitstekend over het hoofd zien, want het was landelijk nieuws en dit waren Europese verkiezingen. Mijn stellige indruk - maar die is net zo subjectief als de jouw, want N=1 - is dat de kiezer op Europa heeft gefocust en de rest nauwelijks zag.;https://twitter.com/i/web/status/1133630584985726976;;lquispel, BasEickhout;0;0;Nee, volgens mij kon je het uitstekend over het hoofd zien, want het was landelijk nieuws en dit waren Europese verkiezingen. Mijn stellige indruk - maar die is net zo subjectief als de jouw, want N=1 - is dat de kiezer op Europa heeft gefocust en de rest nauwelijks zag.;;No, as far as I know, you could very well have missed it because it was national news, and it was the European elections. My distinct impression, but that's just as subjective as yours, for N=1, is that the voters in Europe, many of the rest of it is barely noticed.;far know could well missed national news european elections distinct impression thats subjective n voters europe many rest barely noticed
2019-05-29 07:01:54;nl;cda_nieuws;;Annie behaalde absurd hoge score in eigen gemeente https://t.co/W0kESAqRr6 Annie Schreijer-Pierik heeft maar liefst 112.507 voorkeurstemmen gekregen bij de Europese verkiezingen. Daarmee is de #CDA-politica...;http://bit.ly/2Meczt1, https://twitter.com/i/web/status/1133629523042471936;;;0;0;Annie behaalde absurd hoge score in eigen gemeente Annie Schreijer-Pierik heeft maar liefst 112.507 voorkeurstemmen gekregen bij de Europese verkiezingen. Daarmee is de -politica...;;She obtained a relatively high score in the home town of Annie Schreijer-Pierik has 112.507 of votes obtained in the elections to the European parliament. It is the policy...;obtained relatively high score home town annie schreijerpierik votes obtained elections european parliament policy
2019-05-29 07:00:08;nl;voorne_putten;Voorne-Putten;Grote opkomst bij Europese verkiezingen  -  https://t.co/zt23mWkXME https://t.co/DGuZd4sHQt;http://www.voorne-putten.nl/lees/97067/titel-na-activeren;;;0;0;Grote opkomst bij Europese verkiezingen -;;The large turnout at the European elections;large turnout european elections
2019-05-29 07:00:05;nl;bnieuwsland;Brielle, Nederland;Grote opkomst bij Europese verkiezingen  -  https://t.co/tgbRTD83K7 https://t.co/ehtczhOTqz;http://www.brielsnieuwsland.nl/lees/97066/titel-na-activeren;;;0;0;Grote opkomst bij Europese verkiezingen -;;The large turnout at the European elections;large turnout european elections
2019-05-29 06:49:25;nl;MarisMondria;;@Joost_B17 @MarijnJoop Stond ik ook even van te kijken indd... vooral omdat ze tijdens de europese verkiezingen de enige partij waren die niet voor het aanmoedigen van homohuwelijken waren (of iig neutraal stemden op stemwijzer);https://twitter.com/i/web/status/1133626379310907393;;Joost_B17, MarijnJoop;0;2;Stond ik ook even van te kijken indd... vooral omdat ze tijdens de europese verkiezingen de enige partij waren die niet voor het aanmoedigen van homohuwelijken waren (of iig neutraal stemden op stemwijzer);;I was also a take a look indd... especially if they are during the elections to the european parliament, the only party that had not, for the purpose of promoting same-sex marriage have been (or iig neutral in the voting on the stemwijzer);also take look indd especially elections european parliament party purpose promoting samesex marriage iig neutral voting stemwijzer
2019-05-29 06:25:07;nl;Pahladsingh;The Netherlands;Top story: @MinPres: 'Vandaag is er, in het licht van de uitkomst van de Europese verkiezingen, een Europese Raad in Brussel. Het gaat erom dat de nieuwe Europese Commissie zich focust op de economie, migratie en het kl… https://t.co/aFIAlMWaUe, see more https://t.co/Jor5ZD8nKG;https://twitter.com/i/web/status/1133620265974456321;;MinPres;0;0;Top story: : 'Vandaag is er, in het licht van de uitkomst van de Europese verkiezingen, een Europese Raad in Brussel. Het gaat erom dat de nieuwe Europese Commissie zich focust op de economie, migratie en het kl… , see more;;"Top story: : ""Now, there is, in the light of the results of the elections to the European parliament, European Council, meeting in Brussels, belgium. It is important that the new European Commission is focusing on the economy, immigration and the s... , see more";top story light results elections european parliament european council meeting brussels belgium important new european commission focusing economy immigration see
2019-05-29 06:10:00;nl;orthelius;52.96237, 6.86311;Ik weet nog wel een nieuw doel voor de #SP: strijden voor een onvoorwaardelijk #basisinkomen https://t.co/06nuA0wHFV;https://www.ad.nl/dossier-europese-verkiezingen/het-offer-is-gebracht-nu-moet-de-sp-zichzelf-opnieuw-uitvinden~ab93394e/?utm_source=facebook&utm_medium=social&utm_campaign=socialsharing_web;SP, basisinkomen;;0;0;Ik weet nog wel een nieuw doel voor de : strijden voor een onvoorwaardelijk;;I know I have a new goal : to compete for an absolute;know new goal compete absolute
2019-05-29 06:06:30;nl;DoorbraakBe;Vlaanderen;Puigdemont wint Europese verkiezingen in Catalonië - https://t.co/RzfCzcBc8I https://t.co/gL5Ju7t4Zf;http://Doorbraak.be, https://doorbraak.be/puigdemont-wint-europese-verkiezingen-in-catalonie/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1559106124;;;0;3;Puigdemont wint Europese verkiezingen in Catalonië -;;Puigdemont to win the European elections in Catalonia, -;puigdemont win european elections catalonia
2019-05-29 06:04:35;nl;RobertVeenman1;;"De Europese verkiezingen zijn achter de rug. Wat betekent de verkiezingsuitslag en het vertrek van de Britse premier #May voor #Brexit? Leon Kanters, Brexit-expert KPMG Meijburg &amp; Co, licht de status toe. https://t.co/gcn51ki1sy";https://twitter.com/i/web/status/1133615099015454722;;;0;0;"De Europese verkiezingen zijn achter de rug. Wat betekent de verkiezingsuitslag en het vertrek van de Britse premier voor ? Leon Kanters, Brexit-expert KPMG Meijburg &amp; Co, licht de status toe.";;"The European elections are behind us. What is the meaning of the election results, and the departure of the British prime minister, for what ? Leon Kanters, Brexit expert, KPMG Meijburg &amp; Co., the state is increasing.";european elections behind us meaning election results departure british prime minister leon kanters brexit expert kpmg meijburg amp co state increasing
2019-05-29 06:02:26;nl;BXRadio_;Goes, Zeeland;"https://t.co/dnktVuT2SY  :
 'Kim van Sparrentak met voorkeursstemmen in Europees Parlement' -  Kim van Sparrentak uit Middelburg gaat het Europees Parlement in. De Middelburgse stond ogenschijnlijk op een onverkiesbare plek, maar heeft tijdens de Europese verkiezingen vorige ...";http://bevelandnieuws.nl, https://twitter.com/i/web/status/1133614554771001344;;;0;1;: 'Kim van Sparrentak met voorkeursstemmen in Europees Parlement' - Kim van Sparrentak uit Middelburg gaat het Europees Parlement in. De Middelburgse stond ogenschijnlijk op een onverkiesbare plek, maar heeft tijdens de Europese verkiezingen vorige ...;;": 'Kim Sparrentak, with votes in favour in the European Parliament"" - Kim Sparrentak of Middelburg in the European Parliament. Highly was apparently a onverkiesbare, but during the election, for the last ...";kim sparrentak votes favour european parliament kim sparrentak middelburg european parliament highly apparently onverkiesbare election last
2019-05-29 05:46:26;nl;boljeeh;Haren, Nederland;@StemopeenVrouw @JAhlaloum Onderschat ook de kracht van dit lijstje niet: https://t.co/Z8r5F62wmL;https://iederin.nl/nieuws/18512/politiek-algemeen-en-overige/nederlandse-kandidaten-europese-verkiezingen-doen-belofte-/;;StemopeenVrouw, JAhlaloum;0;1;Onderschat ook de kracht van dit lijstje niet:;;To underestimate the power of this list is not:;underestimate power list
2019-05-29 05:45:52;nl;achutmoarwit;Amsterdam, Nederla;@jndkgrf Na de tegenvallende resultaten voor de Europese verkiezingen van #FvD. Had Nieuwsuur het over voortekenen dat de partij aan het imploderen was. Ik verwacht dat nieuwsuur vanavond ook een item heeft over karaktermoord en #meetoo affaires. Het definitieve einde GL is nabij. Fijn.;https://twitter.com/i/web/status/1133610386765295616;FvD;jndkgrf;3;15;Na de tegenvallende resultaten voor de Europese verkiezingen van . Had Nieuwsuur het over voortekenen dat de partij aan het imploderen was. Ik verwacht dat nieuwsuur vanavond ook een item heeft over karaktermoord en affaires. Het definitieve einde GL is nabij. Fijn.;;After the disappointing results in the European elections . It Had Nieuwsuur about the signs is that of the party to implode-it was. I expect that the nieuwsuur tonight is an item about the karaktermoord and events. It is the final end of the GL's isn't far away. Nice.;disappointing results european elections nieuwsuur signs party implodeit expect nieuwsuur tonight item karaktermoord events final end gls isnt far away nice
2019-05-29 05:41:58;nl;lquispel;;@vdijkmichelle @Zezunja Maar dat is niet zo. Dat leenstelsel is altijd al een netelig issue geweest voor GL. Alleen heeft het helemaal niets met Europese verkiezingen te maken, dus is het verschrikkelijk dom om er drie dagen voor die verkiezingen over te beginnen.;https://twitter.com/i/web/status/1133609406007001088;;vdijkmichelle, Zezunja;0;0;Maar dat is niet zo. Dat leenstelsel is altijd al een netelig issue geweest voor GL. Alleen heeft het helemaal niets met Europese verkiezingen te maken, dus is het verschrikkelijk dom om er drie dagen voor die verkiezingen over te beginnen.;;But that's not the case. That the loan system has always been a thorny issue for GL. Only, it has nothing to do with the European elections, so it is extremely dumb to have it before the elections, which were to begin with.;thats case loan system always thorny issue gl nothing european elections extremely dumb elections begin
2019-05-29 05:36:21;nl;Coen25229888;;"Havanna aan de Waal, wat een rare stad, maar goed, bij ons is FVD groter dan CDA! 
https://t.co/lChL1SFzuz

via @GoogleNews";https://indebuurt.nl/nijmegen/gemeente/europese-verkiezingen-zo-stemde-nijmegen~76243/;;googlenews;0;0;Havanna aan de Waal, wat een rare stad, maar goed, bij ons is FVD groter dan CDA! via;;Havana on the river Waal, which is a weird city, but in the us, it is FVD is greater than in CDA! the;havana river waal weird city us fvd greater cda
2019-05-29 05:03:33;nl;roblokkr;Nederland;Lang leve het Europese GRAAIERS parlement. €300,00 cashen voor een krabbel. Snapt u nu waarom ze graag willen blijven! Dit is nog de laagste vergoeding voor niks doen. Bent u met de verkiezingen thuis gebleven? Zij bedanken u hartelijk dat u dit mogelijk blijft maken! #fail https://t.co/tvgA5IY26c;https://twitter.com/i/web/status/1133599738778071041;;;2;2;Lang leve het Europese GRAAIERS parlement. €300,00 cashen voor een krabbel. Snapt u nu waarom ze graag willen blijven! Dit is nog de laagste vergoeding voor niks doen. Bent u met de verkiezingen thuis gebleven? Zij bedanken u hartelijk dat u dit mogelijk blijft maken!;;Thank goodness for the European GRABBERS in parliament. A €300,00 cash to the last one was evil. You will understand now, why they would like to stay that way! This is the lowest fee for doing nothing. If you are the results of the elections at the same? They are, thank you very much, that you can still make it!;thank goodness european grabbers parliament € cash last one evil understand would like stay way lowest fee nothing results elections thank much still make
2019-05-29 04:27:33;nl;Goudsekrant_nl;;⁦@MarijnissenL⁩ evalueert zetelverlies Europese verkiezingen in #tweedekamer https://t.co/72MAyEkf0a;;tweedekamer;MarijnissenL;0;0;⁦⁩ evalueert zetelverlies Europese verkiezingen in;;evaluate zetelverlies the European elections;evaluate zetelverlies european elections
2019-05-29 04:21:09;nl;lquispel;;(15) Dus het is niet zinvol, om over dat stelsel te gaan dicussieren, drie dagen voor Europese verkiezingen. Wat veel zinvoller is, is intern de discussie voeren, zodat het standpunt eventueel veranderd kan worden bij de volgende Tweede Kamer verkiezingen. Want ...;https://twitter.com/i/web/status/1133589066937720832;;;0;8;(15) Dus het is niet zinvol, om over dat stelsel te gaan dicussieren, drie dagen voor Europese verkiezingen. Wat veel zinvoller is, is intern de discussie voeren, zodat het standpunt eventueel veranderd kan worden bij de volgende Tweede Kamer verkiezingen. Want ...;;(15) Thus, it does not make sense, and that the system is going to dicussieren, three days before the European elections in the country. What is a lot more sensible, it is within the discussion, so that the position may change in the next elections. For;thus make sense system going dicussieren three days european elections country lot sensible within discussion position may change next elections
